,diagnosis,age_group,diagnosis:age_group
112,0.02198023931302, 0.0162233444980871, 0.11120157927395
113,0.00788289551735546, 0.00338645468536952, 0.225813047085944
114,0.0182195920119509, 0.129827885474528, 0.472405133604717
115,0.0645333281709548, 0.45152155689682, 1.07489682869056
116,0.238993538502955, 0.663245544796841, 1.44451646260548
117,0.550778107340074, 0.631333135311914, 1.46180818327978
118,0.862084132591554, 0.498039667178472, 1.53050427547098
119,1.06923625194392, 0.434822147314986, 1.78107723606595
120,1.19955101409941, 0.495662503634283, 2.21116252011634
121,1.30874653004542, 0.674163410523085, 2.64505488735122
122,1.54205150148238, 0.918757171126332, 2.87137874820085
123,1.94759378387634, 1.06482364401167, 2.76219104636992
124,NaN, NaN, NaN
125,NaN, NaN, NaN
126,NaN, NaN, NaN
127,NaN, NaN, NaN
128,NaN, NaN, NaN
129,NaN, NaN, NaN
130,NaN, NaN, NaN
131,NaN, NaN, NaN
132,NaN, NaN, NaN
133,NaN, NaN, NaN
134,NaN, NaN, NaN
135,NaN, NaN, NaN
136,NaN, NaN, NaN
137,NaN, NaN, NaN
138,NaN, NaN, NaN
139,NaN, NaN, NaN
140,NaN, NaN, NaN
141,NaN, NaN, NaN
142,NaN, NaN, NaN
143,NaN, NaN, NaN
144,NaN, NaN, NaN
145,NaN, NaN, NaN
146,NaN, NaN, NaN
147,NaN, NaN, NaN
148,NaN, NaN, NaN
149,NaN, NaN, NaN
150,NaN, NaN, NaN
151,NaN, NaN, NaN
152,NaN, NaN, NaN
153,NaN, NaN, NaN
154,NaN, NaN, NaN
155,NaN, NaN, NaN
156,NaN, NaN, NaN
157,NaN, NaN, NaN
158,NaN, NaN, NaN
159,NaN, NaN, NaN
160,NaN, NaN, NaN
161,NaN, NaN, NaN
162,0.29647403609225, 0.905439205189451, 3.16070643309372
163,0.000100323852684758, 0.184736731991054, 2.8191769548518
164,0.0200389270729282, 0.123210680398948, 2.07371239844421
165,0.013315517963005, 0.0528930333154224, 1.71527695541792
166,0.0146113999598621, 0.00437797493039216, 1.45214824674356
167,0.282891742295349, 0.00177119175291008, 1.67429472959896
168,0.495677407117052, 0.0844159745981286, 1.71388623967838
169,0.609138435176974, 0.323487373854509, 1.268690819708
170,1.13567383799868, 0.556630154086125, 1.16596558429308
171,1.81338638271055, 0.918287535051936, 1.82064232430622
172,2.34697391497329, 0.983710246797556, 2.6618526739302
173,2.60360424655805, 0.86374091740807, 3.39839824311057
174,2.9031345635339, 1.23549591675922, 3.88519495607186
175,3.35816591111438, 1.89832866211791, 3.37578345443425
176,3.4762448787783, 1.96096177254375, 2.34894976600534
177,3.16115341115861, 1.56161153285868, 1.68377823172442
178,2.82047909336683, 1.21318655931206, 1.63493668557049
179,2.58060813406665, 1.08254876856168, 1.95846889038526
180,3.5522116350842, 1.06668972704556, 2.9108832468735
181,4.08342451317768, 0.601307942649786, 2.02802951264027
182,5.06436499753494, 0.211473515933461, 1.0739601072049
183,5.49765316202484, 0.00558932139419367, 0.389458637084821
184,4.98979562716557, 0.107969090986801, 0.0714341600553838
185,4.31184780813896, 0.478932653480572, 0.00178258878937482
186,3.64281634421956, 0.898202206900323, 0.108453133155692
187,2.9659910233797, 1.08027918532217, 0.335685914066723
188,NaN, NaN, NaN
189,NaN, NaN, NaN
190,NaN, NaN, NaN
191,NaN, NaN, NaN
192,NaN, NaN, NaN
193,NaN, NaN, NaN
194,NaN, NaN, NaN
195,NaN, NaN, NaN
196,NaN, NaN, NaN
197,NaN, NaN, NaN
198,NaN, NaN, NaN
199,NaN, NaN, NaN
200,NaN, NaN, NaN
201,NaN, NaN, NaN
202,NaN, NaN, NaN
203,NaN, NaN, NaN
204,NaN, NaN, NaN
205,NaN, NaN, NaN
206,NaN, NaN, NaN
207,NaN, NaN, NaN
208,NaN, NaN, NaN
209,NaN, NaN, NaN
210,NaN, NaN, NaN
211,NaN, NaN, NaN
212,NaN, NaN, NaN
213,NaN, NaN, NaN
214,NaN, NaN, NaN
215,NaN, NaN, NaN
216,NaN, NaN, NaN
217,NaN, NaN, NaN
218,NaN, NaN, NaN
219,NaN, NaN, NaN
220,NaN, NaN, NaN
221,NaN, NaN, NaN
222,NaN, NaN, NaN
223,NaN, NaN, NaN
224,NaN, NaN, NaN
225,NaN, NaN, NaN
226,NaN, NaN, NaN
227,NaN, NaN, NaN
228,NaN, NaN, NaN
229,NaN, NaN, NaN
230,NaN, NaN, NaN
231,NaN, NaN, NaN
232,NaN, NaN, NaN
233,NaN, NaN, NaN
234,NaN, NaN, NaN
235,3.38451068983863, 0.758574644324074, 2.66397667550287
236,4.37193843020446, 0.41135855570181, 1.78333449734122
237,5.70105291144776, 0.140443934685484, 0.912988704692164
238,6.19832962803315, 0.0040338789021947, 0.302637611533623
239,5.68287271674493, 0.0697390033776534, 0.049709146388501
240,4.97565269633822, 0.300493567443019, 0.000446712628379726
241,4.31369625094833, 0.544334012382278, 0.0607288652983343
242,NaN, NaN, NaN
243,NaN, NaN, NaN
244,NaN, NaN, NaN
245,NaN, NaN, NaN
246,NaN, NaN, NaN
247,NaN, NaN, NaN
248,NaN, NaN, NaN
249,NaN, NaN, NaN
250,NaN, NaN, NaN
251,NaN, NaN, NaN
252,NaN, NaN, NaN
253,NaN, NaN, NaN
254,NaN, NaN, NaN
255,NaN, NaN, NaN
256,NaN, NaN, NaN
257,NaN, NaN, NaN
258,NaN, NaN, NaN
259,NaN, NaN, NaN
260,NaN, NaN, NaN
261,NaN, NaN, NaN
262,NaN, NaN, NaN
263,NaN, NaN, NaN
264,NaN, NaN, NaN
265,NaN, NaN, NaN
266,NaN, NaN, NaN
267,NaN, NaN, NaN
268,NaN, NaN, NaN
269,NaN, NaN, NaN
270,NaN, NaN, NaN
271,NaN, NaN, NaN
272,NaN, NaN, NaN
273,NaN, NaN, NaN
274,NaN, NaN, NaN
275,NaN, NaN, NaN
276,NaN, NaN, NaN
277,NaN, NaN, NaN
278,NaN, NaN, NaN
279,NaN, NaN, NaN
280,NaN, NaN, NaN
281,NaN, NaN, NaN
282,NaN, NaN, NaN
283,NaN, NaN, NaN
284,NaN, NaN, NaN
285,NaN, NaN, NaN
286,NaN, NaN, NaN
287,NaN, NaN, NaN
288,NaN, NaN, NaN
289,3.18629965671322, 0.438140993648428, 2.29318166318834
290,4.46123856476762, 0.226129915322209, 1.49109369693435
291,5.80433092071832, 0.0782932699036205, 0.778595671755193
292,6.23702277896992, 0.00574455229678023, 0.290873222037265
293,5.7867476437532, 0.0252624826391919, 0.0692670657233841
294,5.19173469490603, 0.131512991488186, 0.00757278700396242
295,4.65004500204809, 0.263027080426664, 0.00599705263368723
296,NaN, NaN, NaN
297,NaN, NaN, NaN
298,NaN, NaN, NaN
299,NaN, NaN, NaN
300,NaN, NaN, NaN
301,NaN, NaN, NaN
302,NaN, NaN, NaN
303,NaN, NaN, NaN
304,NaN, NaN, NaN
305,NaN, NaN, NaN
306,NaN, NaN, NaN
307,NaN, NaN, NaN
308,NaN, NaN, NaN
309,NaN, NaN, NaN
310,NaN, NaN, NaN
311,NaN, NaN, NaN
312,NaN, NaN, NaN
313,NaN, NaN, NaN
314,NaN, NaN, NaN
315,NaN, NaN, NaN
316,NaN, NaN, NaN
317,NaN, NaN, NaN
318,NaN, NaN, NaN
319,NaN, NaN, NaN
320,NaN, NaN, NaN
321,NaN, NaN, NaN
322,NaN, NaN, NaN
323,NaN, NaN, NaN
324,NaN, NaN, NaN
325,NaN, NaN, NaN
326,NaN, NaN, NaN
327,NaN, NaN, NaN
328,NaN, NaN, NaN
329,NaN, NaN, NaN
330,NaN, NaN, NaN
331,NaN, NaN, NaN
332,NaN, NaN, NaN
333,NaN, NaN, NaN
334,NaN, NaN, NaN
335,NaN, NaN, NaN
336,NaN, NaN, NaN
337,NaN, NaN, NaN
338,NaN, NaN, NaN
339,NaN, NaN, NaN
340,NaN, NaN, NaN
341,NaN, NaN, NaN
342,2.99059125245243, 0.244972030971067, 1.75967941682573
343,4.33351466861601, 0.118747170497886, 1.15581929900156
344,5.37551806391029, 0.0464142754422879, 0.662137899923418
345,5.68796993950661, 0.0104872839336988, 0.311072409571844
346,5.3707481462676, 0.00184488936906165, 0.114355545985907
347,5.01737775329335, 0.0426010953678165, 0.0395450856669295
348,4.7461945034421, 0.107196651207976, 0.0083019220019861
349,NaN, NaN, NaN
350,NaN, NaN, NaN
351,NaN, NaN, NaN
352,NaN, NaN, NaN
353,NaN, NaN, NaN
354,NaN, NaN, NaN
355,NaN, NaN, NaN
356,NaN, NaN, NaN
357,NaN, NaN, NaN
358,NaN, NaN, NaN
359,NaN, NaN, NaN
360,NaN, NaN, NaN
361,NaN, NaN, NaN
362,NaN, NaN, NaN
363,NaN, NaN, NaN
364,NaN, NaN, NaN
365,NaN, NaN, NaN
366,NaN, NaN, NaN
367,NaN, NaN, NaN
368,NaN, NaN, NaN
369,NaN, NaN, NaN
370,NaN, NaN, NaN
371,NaN, NaN, NaN
372,NaN, NaN, NaN
373,NaN, NaN, NaN
374,NaN, NaN, NaN
375,NaN, NaN, NaN
376,NaN, NaN, NaN
377,NaN, NaN, NaN
378,NaN, NaN, NaN
379,NaN, NaN, NaN
380,NaN, NaN, NaN
381,NaN, NaN, NaN
382,NaN, NaN, NaN
383,NaN, NaN, NaN
384,NaN, NaN, NaN
385,NaN, NaN, NaN
386,NaN, NaN, NaN
387,NaN, NaN, NaN
388,NaN, NaN, NaN
389,NaN, NaN, NaN
390,NaN, NaN, NaN
391,NaN, NaN, NaN
392,NaN, NaN, NaN
393,NaN, NaN, NaN
394,2.87604152734069, 0.190753872411005, 1.19047701468167
395,4.08079608500443, 0.094759585014654, 0.808083530394703
396,4.83441099962781, 0.0508627831920571, 0.536552529985461
397,5.05371024393406, 0.0279458664792962, 0.321707123263182
398,4.87727520396267, 0.00449898894357661, 0.139456154082892
399,4.72324492378056, 0.0052337554793477, 0.0606909209366397
400,NaN, NaN, NaN
401,NaN, NaN, NaN
402,NaN, NaN, NaN
403,NaN, NaN, NaN
404,NaN, NaN, NaN
405,NaN, NaN, NaN
406,NaN, NaN, NaN
407,NaN, NaN, NaN
408,NaN, NaN, NaN
409,NaN, NaN, NaN
410,NaN, NaN, NaN
411,NaN, NaN, NaN
412,NaN, NaN, NaN
413,NaN, NaN, NaN
414,NaN, NaN, NaN
415,NaN, NaN, NaN
416,NaN, NaN, NaN
417,NaN, NaN, NaN
418,NaN, NaN, NaN
419,NaN, NaN, NaN
420,NaN, NaN, NaN
421,NaN, NaN, NaN
422,NaN, NaN, NaN
423,NaN, NaN, NaN
424,NaN, NaN, NaN
425,NaN, NaN, NaN
426,NaN, NaN, NaN
427,NaN, NaN, NaN
428,NaN, NaN, NaN
429,NaN, NaN, NaN
430,NaN, NaN, NaN
431,NaN, NaN, NaN
432,NaN, NaN, NaN
433,NaN, NaN, NaN
434,NaN, NaN, NaN
435,NaN, NaN, NaN
436,NaN, NaN, NaN
437,NaN, NaN, NaN
438,NaN, NaN, NaN
439,NaN, NaN, NaN
440,NaN, NaN, NaN
441,NaN, NaN, NaN
442,NaN, NaN, NaN
443,NaN, NaN, NaN
444,NaN, NaN, NaN
445,2.82680851572176, 0.245477639828195, 0.73688962375097
446,3.79756979820538, 0.170736732088014, 0.54713164297962
447,4.39503959019788, 0.133736327553727, 0.432815560026035
448,4.59706565174003, 0.103694395841827, 0.322777022936169
449,4.55307633971921, 0.0476132681470274, 0.154568994061527
450,NaN, NaN, NaN
451,NaN, NaN, NaN
452,NaN, NaN, NaN
453,NaN, NaN, NaN
454,NaN, NaN, NaN
455,NaN, NaN, NaN
456,NaN, NaN, NaN
457,NaN, NaN, NaN
458,NaN, NaN, NaN
459,NaN, NaN, NaN
460,NaN, NaN, NaN
461,NaN, NaN, NaN
462,NaN, NaN, NaN
463,NaN, NaN, NaN
464,NaN, NaN, NaN
465,NaN, NaN, NaN
466,NaN, NaN, NaN
467,NaN, NaN, NaN
468,NaN, NaN, NaN
469,NaN, NaN, NaN
470,NaN, NaN, NaN
471,NaN, NaN, NaN
472,NaN, NaN, NaN
473,NaN, NaN, NaN
474,NaN, NaN, NaN
475,NaN, NaN, NaN
476,NaN, NaN, NaN
477,NaN, NaN, NaN
478,NaN, NaN, NaN
479,NaN, NaN, NaN
480,NaN, NaN, NaN
481,NaN, NaN, NaN
482,NaN, NaN, NaN
483,NaN, NaN, NaN
484,NaN, NaN, NaN
485,NaN, NaN, NaN
486,NaN, NaN, NaN
487,NaN, NaN, NaN
488,NaN, NaN, NaN
489,NaN, NaN, NaN
490,NaN, NaN, NaN
491,NaN, NaN, NaN
492,NaN, NaN, NaN
493,NaN, NaN, NaN
494,NaN, NaN, NaN
495,2.78937041509176, 0.425791164866965, 0.487085466889363
496,3.51996383308996, 0.424783697056446, 0.419228270828546
497,3.98487710811497, 0.417330832351785, 0.395090265218674
498,4.21248547356082, 0.374913090496015, 0.357026766463606
499,4.35033508711639, 0.232573242429405, 0.205687048953836
500,NaN, NaN, NaN
501,NaN, NaN, NaN
502,NaN, NaN, NaN
503,NaN, NaN, NaN
504,NaN, NaN, NaN
505,NaN, NaN, NaN
506,NaN, NaN, NaN
507,NaN, NaN, NaN
508,NaN, NaN, NaN
509,NaN, NaN, NaN
510,NaN, NaN, NaN
511,NaN, NaN, NaN
512,NaN, NaN, NaN
513,NaN, NaN, NaN
514,NaN, NaN, NaN
515,NaN, NaN, NaN
516,NaN, NaN, NaN
517,NaN, NaN, NaN
518,NaN, NaN, NaN
519,NaN, NaN, NaN
520,NaN, NaN, NaN
521,NaN, NaN, NaN
522,NaN, NaN, NaN
523,NaN, NaN, NaN
524,NaN, NaN, NaN
525,NaN, NaN, NaN
526,NaN, NaN, NaN
527,NaN, NaN, NaN
528,NaN, NaN, NaN
529,NaN, NaN, NaN
530,NaN, NaN, NaN
531,NaN, NaN, NaN
532,NaN, NaN, NaN
533,NaN, NaN, NaN
534,NaN, NaN, NaN
535,NaN, NaN, NaN
536,NaN, NaN, NaN
537,NaN, NaN, NaN
538,NaN, NaN, NaN
539,NaN, NaN, NaN
540,NaN, NaN, NaN
541,NaN, NaN, NaN
542,NaN, NaN, NaN
543,NaN, NaN, NaN
544,2.67103558203189, 0.805916357948322, 0.452105172461156
545,3.1626406655873, 0.980831044420481, 0.447450548232998
546,3.50101879573705, 1.04612500334192, 0.456215576196314
547,3.70405967936736, 0.999342509686995, 0.447277453824666
548,3.93440492574223, 0.766324205015482, 0.319569106576703
549,NaN, NaN, NaN
550,NaN, NaN, NaN
551,NaN, NaN, NaN
552,NaN, NaN, NaN
553,NaN, NaN, NaN
554,NaN, NaN, NaN
555,NaN, NaN, NaN
556,NaN, NaN, NaN
557,NaN, NaN, NaN
558,NaN, NaN, NaN
559,NaN, NaN, NaN
560,NaN, NaN, NaN
561,NaN, NaN, NaN
562,NaN, NaN, NaN
563,NaN, NaN, NaN
564,NaN, NaN, NaN
565,NaN, NaN, NaN
566,NaN, NaN, NaN
567,NaN, NaN, NaN
568,NaN, NaN, NaN
569,NaN, NaN, NaN
570,NaN, NaN, NaN
571,NaN, NaN, NaN
572,NaN, NaN, NaN
573,NaN, NaN, NaN
574,NaN, NaN, NaN
575,NaN, NaN, NaN
576,NaN, NaN, NaN
577,NaN, NaN, NaN
578,NaN, NaN, NaN
579,NaN, NaN, NaN
580,NaN, NaN, NaN
581,NaN, NaN, NaN
582,NaN, NaN, NaN
583,NaN, NaN, NaN
584,NaN, NaN, NaN
585,NaN, NaN, NaN
586,NaN, NaN, NaN
587,NaN, NaN, NaN
588,NaN, NaN, NaN
589,NaN, NaN, NaN
590,NaN, NaN, NaN
591,NaN, NaN, NaN
592,2.30239349001801, 1.46463695805312, 0.620267659653627
593,2.57555961668588, 1.83699184737928, 0.644821374880326
594,2.81242319992837, 2.00312734461064, 0.649140129805587
595,3.00760818612866, 1.98238308029448, 0.616797360889486
596,NaN, NaN, NaN
597,NaN, NaN, NaN
598,NaN, NaN, NaN
599,NaN, NaN, NaN
600,NaN, NaN, NaN
601,NaN, NaN, NaN
602,NaN, NaN, NaN
603,NaN, NaN, NaN
604,NaN, NaN, NaN
605,NaN, NaN, NaN
606,NaN, NaN, NaN
607,NaN, NaN, NaN
608,NaN, NaN, NaN
609,NaN, NaN, NaN
610,NaN, NaN, NaN
611,NaN, NaN, NaN
612,NaN, NaN, NaN
613,NaN, NaN, NaN
614,NaN, NaN, NaN
615,NaN, NaN, NaN
616,NaN, NaN, NaN
617,NaN, NaN, NaN
618,NaN, NaN, NaN
619,NaN, NaN, NaN
620,NaN, NaN, NaN
621,NaN, NaN, NaN
622,NaN, NaN, NaN
623,NaN, NaN, NaN
624,NaN, NaN, NaN
625,NaN, NaN, NaN
626,NaN, NaN, NaN
627,NaN, NaN, NaN
628,NaN, NaN, NaN
629,NaN, NaN, NaN
630,NaN, NaN, NaN
631,NaN, NaN, NaN
632,NaN, NaN, NaN
633,NaN, NaN, NaN
634,NaN, NaN, NaN
635,NaN, NaN, NaN
636,NaN, NaN, NaN
637,NaN, NaN, NaN
638,NaN, NaN, NaN
639,1.64411321972117, 2.34732097306593, 0.96971688934797
640,1.79562762754901, 2.803200405549, 0.971349486590847
641,1.97242281985914, 3.04799489324864, 0.925776997857589
642,2.16910325718009, 3.06341255681258, 0.840899253693079
643,NaN, NaN, NaN
644,NaN, NaN, NaN
645,NaN, NaN, NaN
646,NaN, NaN, NaN
647,NaN, NaN, NaN
648,NaN, NaN, NaN
649,NaN, NaN, NaN
650,NaN, NaN, NaN
651,NaN, NaN, NaN
652,NaN, NaN, NaN
653,NaN, NaN, NaN
654,NaN, NaN, NaN
655,NaN, NaN, NaN
656,NaN, NaN, NaN
657,NaN, NaN, NaN
658,NaN, NaN, NaN
659,NaN, NaN, NaN
660,NaN, NaN, NaN
661,NaN, NaN, NaN
662,NaN, NaN, NaN
663,NaN, NaN, NaN
664,NaN, NaN, NaN
665,NaN, NaN, NaN
666,NaN, NaN, NaN
667,NaN, NaN, NaN
668,NaN, NaN, NaN
669,NaN, NaN, NaN
670,NaN, NaN, NaN
671,NaN, NaN, NaN
672,NaN, NaN, NaN
673,NaN, NaN, NaN
674,NaN, NaN, NaN
675,NaN, NaN, NaN
676,NaN, NaN, NaN
677,NaN, NaN, NaN
678,NaN, NaN, NaN
679,NaN, NaN, NaN
680,NaN, NaN, NaN
681,NaN, NaN, NaN
682,NaN, NaN, NaN
683,NaN, NaN, NaN
684,NaN, NaN, NaN
685,0.94170998165338, 3.14044763038975, 1.39634014054203
686,1.02983062308124, 3.61030101863243, 1.28266325605307
687,1.16684102782555, 3.86466180691189, 1.15251518556731
688,1.32442378335886, 3.95023839418482, 1.0066599626446
689,NaN, NaN, NaN
690,NaN, NaN, NaN
691,NaN, NaN, NaN
692,NaN, NaN, NaN
693,NaN, NaN, NaN
694,NaN, NaN, NaN
695,NaN, NaN, NaN
696,NaN, NaN, NaN
697,NaN, NaN, NaN
698,NaN, NaN, NaN
699,NaN, NaN, NaN
700,NaN, NaN, NaN
701,NaN, NaN, NaN
702,NaN, NaN, NaN
703,NaN, NaN, NaN
704,NaN, NaN, NaN
705,NaN, NaN, NaN
706,NaN, NaN, NaN
707,NaN, NaN, NaN
708,NaN, NaN, NaN
709,NaN, NaN, NaN
710,NaN, NaN, NaN
711,NaN, NaN, NaN
712,NaN, NaN, NaN
713,NaN, NaN, NaN
714,NaN, NaN, NaN
715,NaN, NaN, NaN
716,NaN, NaN, NaN
717,NaN, NaN, NaN
718,NaN, NaN, NaN
719,NaN, NaN, NaN
720,NaN, NaN, NaN
721,NaN, NaN, NaN
722,NaN, NaN, NaN
723,NaN, NaN, NaN
724,NaN, NaN, NaN
725,NaN, NaN, NaN
726,NaN, NaN, NaN
727,NaN, NaN, NaN
728,NaN, NaN, NaN
729,NaN, NaN, NaN
730,0.497047833040617, 3.49728554366949, 1.72341014757075
731,0.535830515784312, 3.93677006879707, 1.4317390621277
732,0.604467026623373, 4.23571812525716, 1.20527581025174
733,0.703413619777566, 4.37808689633913, 1.01831797423642
734,0.833120106463069, 4.32212219295364, 0.913753794209573
735,NaN, NaN, NaN
736,NaN, NaN, NaN
737,NaN, NaN, NaN
738,NaN, NaN, NaN
739,NaN, NaN, NaN
740,NaN, NaN, NaN
741,NaN, NaN, NaN
742,NaN, NaN, NaN
743,NaN, NaN, NaN
744,NaN, NaN, NaN
745,NaN, NaN, NaN
746,NaN, NaN, NaN
747,NaN, NaN, NaN
748,NaN, NaN, NaN
749,NaN, NaN, NaN
750,NaN, NaN, NaN
751,NaN, NaN, NaN
752,NaN, NaN, NaN
753,NaN, NaN, NaN
754,NaN, NaN, NaN
755,NaN, NaN, NaN
756,NaN, NaN, NaN
757,NaN, NaN, NaN
758,NaN, NaN, NaN
759,NaN, NaN, NaN
760,NaN, NaN, NaN
761,NaN, NaN, NaN
762,NaN, NaN, NaN
763,NaN, NaN, NaN
764,NaN, NaN, NaN
765,NaN, NaN, NaN
766,NaN, NaN, NaN
767,NaN, NaN, NaN
768,NaN, NaN, NaN
769,NaN, NaN, NaN
770,NaN, NaN, NaN
771,NaN, NaN, NaN
772,NaN, NaN, NaN
773,NaN, NaN, NaN
774,0.434861014272266, 3.41921918171406, 1.78264978436056
775,0.390323635624398, 3.78464052455674, 1.36136203049913
776,0.372918782111515, 4.08952421028854, 1.06540000996937
777,0.396799602522155, 4.31024070971001, 0.872655314555707
778,NaN, NaN, NaN
779,NaN, NaN, NaN
780,NaN, NaN, NaN
781,NaN, NaN, NaN
782,NaN, NaN, NaN
783,NaN, NaN, NaN
784,NaN, NaN, NaN
785,NaN, NaN, NaN
786,NaN, NaN, NaN
787,NaN, NaN, NaN
788,NaN, NaN, NaN
789,NaN, NaN, NaN
790,NaN, NaN, NaN
791,NaN, NaN, NaN
792,NaN, NaN, NaN
793,NaN, NaN, NaN
794,NaN, NaN, NaN
795,NaN, NaN, NaN
796,NaN, NaN, NaN
797,NaN, NaN, NaN
798,NaN, NaN, NaN
799,NaN, NaN, NaN
800,NaN, NaN, NaN
801,NaN, NaN, NaN
802,NaN, NaN, NaN
803,NaN, NaN, NaN
804,NaN, NaN, NaN
805,NaN, NaN, NaN
806,NaN, NaN, NaN
807,NaN, NaN, NaN
808,NaN, NaN, NaN
809,NaN, NaN, NaN
810,NaN, NaN, NaN
811,NaN, NaN, NaN
812,NaN, NaN, NaN
813,NaN, NaN, NaN
814,NaN, NaN, NaN
815,NaN, NaN, NaN
816,NaN, NaN, NaN
817,0.825030172803118, 3.13076903108728, 1.56370652871633
818,0.627133413235441, 3.39989350589989, 1.08943795703941
819,0.474491725620561, 3.63249861753549, 0.804162817264316
820,0.376608611565306, 3.82508156186781, 0.634714419763059
821,NaN, NaN, NaN
822,NaN, NaN, NaN
